mcrTags,count
"[analysis,annotations,ant,apache,api,application,base64,binding,bpm,build,bytecode,camel,client,codec,codehaus,commons,concurrency,concurrent,connector,database,date,description,directory,driver,eclipse,ejb,embedded,encoding,engine,example,extension,generator,github,google,hibernate,http,ibm,identity,integration,interface,io,javaee,javax,jaxrs,jboss,jdbc,jetty,jpa,json,junit,jvm,language,ldap,library,logging,mail,mapping,matching,metadata,mime,mock,mocking,model,module,mysql,netty,network,osgi,persistence,plugin,pool,pooling,postgresql,python,relational,rest,ruby,scala,schema,selenium,server,service,servlet,socket,specs,spring,sql,standard,starter,swagger,testing,time,tomcat,tools,transaction,upload,uuid,validation,vfs,web,webapp,webserver,webservice,xml,xslt]",1
"[annotations,aop,apache,api,aspect,assertion,base64,beans,binding,bytecode,client,codec,collections,commons,config,data,database,dependency-injection,driver,embedded,encoding,encryption,event,expression,framework,google,hibernate,http,integration,interface,io,javax,jdbc,jpa,json,junit,language,library,logging,mail,management,mapping,matching,migration,mock,model,mongodb,mvc,mysql,persistence,postgresql,quality,reader,reflection,relational,remote,report,rest,scheduling,schema,security,server,service,servlet,slf4j,specs,spring,sql,standard,starter,structures,stub,support,swagger,testing,ui,validation,web,xml,yaml]",1
"[amazon,annotations,apache,aws,cli,client,cloud,command-line,compiler,computing,config,console,database,dependency-injection,directory,driver,eclipse,embedded,encryption,engine,factory,gateway,github,jdbc,jvm,language,library,metrics,migration,mongodb,network,nosql,osgi,payment,plugin,processing,runtime,scala,sdk,server,servlet,ssh,template,terminal,url]",1
"[api,binding,engine,google,io,json,junit,logging,mock,mocking,server,slf4j,template,testing,view]",1
"[api,client,collections,database,driver,google,javax,json,jsp,junit,logging,mongodb,nosql,server,servlet,slf4j,specs,standard,structures,testing,webservice]",1
"[amazon,apache,api,aws,binding,codehaus,commons,compiler,connector,csv,database,driver,embedded,google,jdbc,json,junit,jvm,language,logging,mysql,parser,postgresql,redshift,runtime,slf4j,sql,sqlite,tabular,testing]",1
"[analytics,apache,bigdata,codehaus,computing,database,date,distributed,google,hadoop,hbase,jaxrs,json,junit,mapping,nosql,processing,query,rest,stream,streaming,testing,time]",1
"[apache,api,avro,bridge,client,connector,io,json,junit,logging,matching,mock,mocking,module,native,protocol,serialization,slf4j,testing]",1
"[analytics,apache,commons,http,math]",1
"[apache,bridge,container,framework,junit,logging,native,osgi,slf4j,testing,url,yaml]",1
"[apache,api,assertion,benchmark,binding,commons,console,database,embedded,generator,google,io,json,junit,logging,mock,mocking,performance,quality,slf4j,spring,sql,testing]",1
"[binding,client,connector,database,dependency-injection,driver,embedded,github,google,hsql,io,jdbc,json,junit,logging,mysql,postgresql,reactive,sql,testing,vertx]",1
"[agent,annotations,aop,apache,api,aspect,assertion,benchmark,binding,bridge,cache,client,commons,dependency-injection,eclipse,framework,generator,github,google,hibernate,http,io,javax,jetty,junit,logging,management,mapping,matching,metrics,mock,mocking,monitoring,netty,network,performance,persistence,prometheus,quality,relational,sdk,server,servlet,socket,specs,spring,standard,starter,testing,vertx,web,webserver,xml]",1
"[annotations,codehaus,groovy,jenkins,junit,jvm,language,testing]",1
"[amqp,apache,api,base64,binding,bytecode,client,codec,commons,connector,database,dependency-injection,directory,driver,embedded,encoding,extension,framework,google,http,io,json,junit,ldap,logging,message,mock,mocking,module,mysql,netty,network,persistence,protocol,queue,rabbitmq,reflection,serialization,slf4j,socket,spring,sql,starter,testing,xml]",1
"[actor,apache,api,binary,bridge,broker,bytecode,client,commons,compiler,concurrency,connector,database,distributed,embedded,engine,extension,framework,github,google,http,influxdb,io,jms,json,junit,jvm,language,library,logging,message,metrics,mime,mock,mocking,module,netty,network,query,queue,redis,scala,slf4j,socket,testing,tools]",1
"[analysis,apache,api,commons,compiler,defect,google,javax,junit,metadata,servlet,specs,standard,testing]",1
"[apache,api,beans,benchmark,bridge,client,cloud,commons,communication,compiler,connector,coordination,database,dependency-injection,discovery,distributed,driver,embedded,framework,generator,google,hadoop,hibernate,io,javaee,javax,jdbc,jndi,json,junit,logging,mapping,mvc,mysql,orm,parser,performance,persistence,pool,pooling,postgresql,relational,remoting,scheduling,sdk,server,servlet,slf4j,specs,spring,sql,standard,starter,testing,tomcat,tools,transaction,web,webserver]",1
"[apache,build,build-system,cli,codehaus,hadoop,junit,maven,parser,plugin,testing]",1
"[api,facebook,junit,mock,native,platform,server,testing]",1
"[apache,commons,google,json,junit,logging,slf4j,testing]",1
"[ai,apache,api,bigdata,bridge,cli,command-line,compiler,computing,config,connector,console,database,date,distributed,driver,google,hadoop,interface,io,jdbc,json,junit,jvm,language,library,logging,machine-learning,match,math,matrix,mocking,mysql,protocol,python,query,runtime,scala,serialization,slf4j,spark,sql,sqlite,terminal,testing,time,toolkit,vector]",1
"[apache,cache,mapping,persistence,relational,security,spring,tags,template,web]",1
"[apache,api,bridge,client,connector,database,driver,github,google,http,io,json,logging,mock,mocking,mysql,protocol,sdk,security,serialization,slf4j,spring,testing]",1
"[apache,api,assertion,bundle,cassandra,client,database,directory,driver,embedded,google,hadoop,http,io,javax,jdbc,json,junit,jwt,ldap,logging,mail,metrics,migration,mock,mocking,nosql,postgresql,prometheus,quality,security,server,servlet,specs,sql,standard,testing,validation,webservice]",1
"[agent,analysis,android,annotations,apache,api,benchmark,build,build-system,bytecode,compatibility,eclipse,generator,google,junit,maven,mock,mocking,model,native,performance,platform,plugin,repository,testing,tools]",1
"[annotations,binding,json,junit,mock,mocking,testing]",1
"[annotations,api,assertion,binding,bridge,config,database,dependency-injection,eclipse,embedded,engine,extension,google,hibernate,io,javax,jaxrs,jboss,jetty,json,junit,logging,mapping,metrics,mock,mocking,module,persistence,provider,quality,relational,rest,server,service,servlet,slf4j,specs,sql,standard,swagger,testing,validation,web,webapp,webserver,yaml]",1
"[annotations,apache,api,commons,config,framework,google,io,javax,junit,logging,servlet,slf4j,spark,specs,standard,template,testing,web]",1
"[analysis,analytics,annotations,apache,api,authentication,base64,bigdata,binding,bridge,client,cluster,codec,codehaus,collections,command-line,commons,compatibility,compiler,compression,concurrency,config,coordination,csv,database,date,defect,dependency-injection,diff,disruptor,distributed,eclipse,embedded,encoding,file-system,framework,github,google,hadoop,hbase,i18n,io,javax,jdbc,jetty,json,junit,logging,managment,mapreduce,matching,math,metadata,metrics,mock,mocking,netty,network,parallel,parser,patch,processing,protocol,query,regexp,ruby,rules,runtime,salesforce,serialization,server,servlet,slf4j,socket,specs,sql,standard,storage,stream,streaming,structures,system,tabular,testing,thrift,time,tools,tracing,transaction,web,webapp,webserver,xml,yarn,zookeeper]",1
"[api,engine,junit,swing,testing,ui]",1
"[apache,api,beans,binding,bridge,bytecode,client,dependency-injection,elastic,elasticsearch,engine,io,json,junit,logging,matching,rest,search,slf4j,spring,testing]",1
"[apache,api,barcode,bpm,client,cloud,commons,connector,coordination,data,database,datasource,distributed,driver,elastic,elasticsearch,engine,framework,github,google,io,jdbc,json,junit,jwt,logging,mapping,mysql,netty,network,persistence,plugin,rest,sdk,search,security,server,socket,spring,sql,starter,swagger,testing,text,ui]",1
"[annotations,ant,apache,api,base64,binding,bridge,build,build-system,bytecode,classpath,cli,client,codec,codehaus,command-line,commons,compatibility,compression,container,date,dependency-injection,eclipse,embedded,encoding,engine,github,google,groovy,http,integration,io,javax,jaxrs,jboss,jetty,json,junit,jvm,language,logging,maven,mime,mock,mocking,model,module,parser,plugin,provider,proxy,rest,server,servlet,slf4j,specs,standard,swagger,template,testing,testng,time,tools,validation,web,webapp,webserver,webservice,xml,yaml]",1
"[aop,apache,api,aspect,base64,beans,bridge,bytecode,clojure,codec,codehaus,collections,commons,communication,dependency-injection,distributed,encoding,github,groovy,gwt,hibernate,interface,io,javascript,javax,jboss,jdbc,jenkins,jmx,jsf,json,junit,jvm,language,library,logging,management,mapping,mock,mocking,persistence,pool,pooling,python,reflection,relational,remote,remoting,rules,runtime,scripting,server,servlet,slf4j,specs,spring,standard,structures,system,testing,upload,web-framework,wicket]",1
"[apache,api,authentication,bytecode,client,codehaus,http,javax,json,junit,mapping,oauth,security,servlet,specs,spring,standard,testing]",1
"[client,junit,message,queue,socket,testing,zeromq]",1
"[analysis,annotations,apache,api,avro,binding,bridge,cloud,compatibility,compression,connector,database,defect,driver,embedded,factory,github,google,io,json,junit,library,logging,matching,metadata,mock,mocking,mysql,netty,network,postgresql,protocol,serialization,service,slf4j,socket,sql,storage,testing]",1
"[android,apache,assertion,build,build-system,google,junit,maven,platform,quality,testing]",1
"[framework,google,gwt,junit,testing,ui,web,yaml]",1
"[annotations,aop,apache,api,aspect,authentication,azure,barcode,batch,binding,bridge,browser,bytecode,cache,client,collections,commons,config,connector,data,database,dependency-injection,driver,eclipse,embedded,engine,excel,expression,framework,ftp,google,hibernate,hsql,io,javaee,javax,jaxrs,jboss,jdbc,jpa,jsf,json,jsp,junit,language,logging,mapping,mock,mocking,module,mongodb,mvc,mysql,network,nosql,oauth,orm,persistence,platform,plugin,pool,pooling,portal,portlet,provider,relational,rest,runner,runtime,sdk,security,selenium,server,servlet,slf4j,specs,spreadsheet,spring,sql,standard,starter,structures,taglib,testing,testng,transaction,upload,validation,web,web-framework,webservice,xml]",1
"[annotation,annotations,ant,apache,api,assertion,base64,binding,bpm,broker,build,build-system,bundle,bytecode,camel,client,codec,collections,commons,compiler,container,data,dataset,dependency-injection,dom,encoding,esb,event,extension,github,integration,io,javax,jaxrs,jboss,jdbc,jms,jndi,jpa,junit,kafka,kubernetes,logging,management,math,maven,message,metrics,model,monitoring,osgi,parser,performance,persistence,plugin,pool,quality,queue,reflection,rest,rule-engine,runtime,scheduling,scripting,security,server,service,servlet,specs,spring,standard,starter,streaming,structures,swagger,testing,transaction,validation,webservice,xml]",1
"[aop,api,aspect,beans,client,data,database,dependency-injection,framework,google,javax,junit,logging,mock,mocking,mvc,redis,servlet,slf4j,specs,spring,standard,support,testing,web]",1
"[apache,api,authentication,azure,base64,bridge,codec,commons,encoding,framework,google,javax,json,logging,mock,mocking,module,mvc,oauth,sdk,servlet,slf4j,specs,spring,standard,testing,testng,web]",1
"[apache,build,build-system,builder,cli,cloud,codehaus,command-line,launcher,loader,logging,maven,parser,provider,resource,spring,support]",1
"[analysis,apache,api,build,build-system,codehaus,collections,google,json,junit,logging,mapping,maven,model,plugin,slf4j,structures,testing,testng,xml]",1
"[ai,analyzer,annotations,apache,api,beans,binding,bridge,cache,cli,collections,commons,compression,config,connector,data,database,date,debug,dependency-injection,distribution,driver,embedded,engine,full-text,google,index,indexing,io,javax,json,jsp,junit,logging,lucene,machine-learning,mail,management,math,metrics,monitoring,mysql,nlp,parser,performance,pooling,postgresql,reflection,search,servlet,slf4j,solr,sparql,specs,spring,sql,standard,structures,testing,text,time,webservice,xml]",1
"[analysis,annotations,apache,api,asynchronous,authentication,base64,bigdata,bridge,cli,client,cluster,codec,codehaus,collections,command-line,commons,distributed,encoding,encryption,example,file-system,framework,google,hadoop,http,io,javax,json,junit,leveldb,library,logging,management,managment,mapreduce,metrics,mock,mocking,monitoring,netty,network,parallel,parser,performance,plugin,protocol,proxy,query,runtime,serialization,server,service,servlet,slf4j,socket,specs,standard,storage,structures,testing,tools,web,webservice,yarn]",1
"[aggregation,annotations,ant,apache,api,asynchronous,beans,binding,bridge,build,bytecode,cache,classpath,cli,client,codehaus,collections,command-line,commons,compiler,compression,config,console,container,database,dependency-injection,dom,eclipse,embedded,encoder,engine,expression,github,google,graphql,groovy,hibernate,http,io,javax,jdbc,jetty,jpa,json,junit,jvm,lambda,language,launcher,logging,management,mapping,metrics,mock,mocking,model,module,monitoring,orm,parser,performance,persistence,platform,pool,reactive,redis,reflection,relational,rest,runtime,schema,search,server,servlet,slf4j,specs,spring,sql,standard,structures,swagger,system,terminal,testing,tools,transaction,validation,web,webapp,webserver,webservice,xml,yaml]",1
"[api,encryption,font,forms,io,junit,logging,model,parser,slf4j,svg,testing,validation,xml]",1
"[apache,api,beans,bridge,bytecode,codehaus,container,dependency-injection,eclipse,javax,jetty,jms,junit,logging,mock,mocking,osgi,queue,server,slf4j,specs,spring,standard,testing,tomcat,transaction,web,webserver]",1
"[apache,api,beans,bridge,commons,connector,database,dependency-injection,driver,logging,mysql,persistence,slf4j,spring,starter]",1
"[apache,api,beans,bridge,cache,client,data,database,dependency-injection,driver,elastic,elasticsearch,engine,github,http,jdbc,json,junit,launcher,logging,mime,mongodb,nosql,platform,redis,rest,search,slf4j,spring,sql,support,testing]",1
